Seed, Runtime(s), ecmin
1, 6.75, 2085
2, 6.95, 2079
4, 6.90, 2082
3, 7.39, 2088
6, 5.40, 2088
5, 7.17, 2088
7, 4.92, 2088
8, 6.65, 2085
10, 6.70, 2079
9, 6.73, 2085
11, 6.82, 2088
12, 6.86, 2085
14, 6.37, 2082
13, 6.62, 2085
16, 5.61, 2079
15, 7.01, 2079
18, 6.87, 2088
17, 7.16, 2082
19, 6.87, 2082
20, 7.06, 2088
22, 6.67, 2079
21, 6.74, 2088
23, 6.46, 2076
24, 6.87, 2088
25, 6.59, 2082
26, 6.75, 2082
27, 6.23, 2079
28, 6.29, 2091
30, 5.93, 2085
29, 6.79, 2079
