Seed, Runtime(s), ecmin
1, 7.88, 1584
2, 8.43, 1587
3, 7.99, 1584
4, 8.74, 1587
5, 7.72, 1584
6, 8.23, 1584
7, 8.91, 1584
8, 9.01, 1587
10, 7.91, 1581
9, 8.44, 1584
11, 7.61, 1584
12, 8.09, 1587
13, 8.04, 1578
14, 8.84, 1584
16, 8.28, 1587
15, 8.46, 1584
17, 8.12, 1584
18, 8.58, 1584
19, 7.65, 1584
20, 7.89, 1584
21, 8.30, 1581
22, 8.33, 1584
24, 7.51, 1587
23, 7.93, 1587
25, 7.58, 1587
26, 8.73, 1584
28, 7.46, 1584
27, 8.27, 1584
30, 7.46, 1587
29, 8.12, 1584
