Seed, Runtime(s), ecmin
2, 12.30, 1098
1, 12.63, 1095
3, 12.14, 1092
4, 12.28, 1098
5, 11.04, 1095
6, 12.62, 1089
8, 11.31, 1092
7, 13.01, 1095
9, 12.30, 1095
10, 12.61, 1095
12, 10.76, 1098
11, 11.12, 1095
14, 11.17, 1101
13, 12.20, 1098
16, 10.89, 1098
15, 13.29, 1098
17, 11.03, 1086
18, 11.87, 1098
19, 12.12, 1098
20, 12.19, 1095
22, 11.28, 1098
21, 11.45, 1098
23, 10.54, 1104
24, 11.54, 1092
26, 10.86, 1095
25, 11.28, 1095
28, 10.57, 1101
27, 12.52, 1101
30, 10.96, 1098
29, 11.54, 1095
