Seed, Runtime(s), ecmin
2, 6.37, 876
1, 6.59, 882
3, 5.86, 876
4, 6.83, 879
6, 6.46, 879
5, 6.73, 879
7, 5.82, 876
8, 6.39, 876
10, 6.76, 876
9, 6.80, 879
11, 5.50, 870
12, 6.48, 879
13, 6.12, 876
14, 6.93, 873
15, 6.30, 876
16, 6.58, 879
18, 6.41, 873
17, 6.48, 876
19, 5.51, 879
20, 6.77, 873
21, 4.89, 873
22, 5.44, 885
23, 5.99, 876
24, 6.11, 879
25, 6.13, 876
26, 6.24, 879
27, 5.52, 876
28, 6.41, 873
29, 5.92, 879
30, 6.17, 870
