Seed, Runtime(s), ecmin
1, 7.33, 819
2, 7.52, 822
4, 7.43, 822
3, 8.08, 819
6, 7.37, 822
5, 8.00, 813
8, 7.43, 819
7, 7.85, 819
10, 7.86, 819
9, 8.04, 822
12, 6.58, 825
11, 7.61, 819
14, 7.25, 822
13, 7.41, 819
15, 7.91, 819
16, 8.72, 819
17, 7.09, 822
18, 7.30, 822
20, 7.25, 819
19, 7.99, 822
21, 8.18, 822
22, 8.64, 822
24, 7.92, 822
23, 8.28, 816
26, 7.78, 819
25, 8.23, 822
28, 7.54, 822
27, 7.78, 822
30, 7.99, 816
29, 8.21, 819
