Seed, Runtime(s), ecmin
2, 8.70, 957
1, 10.13, 957
4, 9.40, 960
3, 9.67, 960
5, 8.83, 957
6, 9.59, 957
7, 9.05, 960
8, 9.62, 960
9, 10.17, 960
10, 10.43, 954
11, 9.07, 960
12, 9.98, 957
13, 9.85, 951
14, 10.81, 960
15, 9.01, 960
16, 9.95, 957
18, 8.73, 960
17, 9.38, 960
19, 9.04, 957
20, 9.19, 957
22, 9.27, 954
21, 9.87, 960
23, 9.16, 957
24, 9.47, 963
26, 9.10, 957
25, 10.72, 957
28, 9.05, 954
27, 9.90, 960
29, 8.63, 960
30, 9.75, 954
