Seed, Runtime(s), ecmin
1, 7.42, 879
2, 8.61, 876
3, 8.27, 882
4, 8.41, 882
5, 8.48, 885
6, 9.25, 888
8, 8.20, 879
7, 8.40, 885
9, 8.63, 882
10, 9.01, 876
11, 8.68, 879
12, 9.19, 882
13, 8.31, 876
14, 8.62, 876
15, 8.24, 879
16, 8.43, 885
18, 8.24, 879
17, 8.50, 882
20, 7.51, 885
19, 7.77, 888
21, 7.63, 885
22, 8.36, 879
23, 8.62, 876
24, 8.68, 882
25, 7.86, 885
26, 9.52, 882
27, 7.06, 879
28, 8.89, 876
29, 7.95, 882
30, 8.97, 882
