Seed, Runtime(s), ecmin
1, 5.93, 648
2, 6.04, 651
3, 5.88, 648
4, 6.05, 651
5, 5.50, 648
6, 5.66, 645
7, 5.23, 651
8, 5.53, 645
10, 5.62, 648
9, 6.00, 648
12, 5.51, 648
11, 5.86, 648
13, 5.65, 654
14, 5.93, 651
16, 5.42, 648
15, 6.04, 651
17, 4.99, 651
18, 5.86, 648
19, 5.41, 648
20, 5.90, 651
22, 5.45, 648
21, 5.59, 654
24, 5.57, 648
23, 5.83, 642
26, 5.63, 651
25, 5.71, 651
27, 5.84, 651
28, 5.86, 651
29, 5.68, 651
30, 6.05, 648
