Seed, Runtime(s), mecmin
2, 23.00, 41
1, 23.11, 41
3, 22.89, 44
4, 23.87, 44
6, 22.97, 41
5, 23.89, 42
8, 21.64, 45
7, 23.71, 41
10, 22.15, 44
9, 24.41, 42
12, 24.63, 44
11, 25.50, 41
14, 23.53, 38
13, 23.76, 47
16, 23.16, 39
15, 24.13, 41
17, 20.84, 39
18, 23.96, 44
20, 25.05, 41
19, 26.72, 44
21, 24.11, 39
22, 24.79, 38
24, 22.79, 45
23, 22.84, 47
26, 20.90, 47
25, 21.58, 42
27, 19.78, 39
28, 21.65, 45
29, 20.26, 41
30, 21.50, 41
