Seed, Runtime(s), mecmin
2, 3.66, 39
1, 4.82, 39
3, 4.79, 39
4, 5.26, 39
6, 3.74, 39
5, 5.17, 39
8, 3.85, 39
7, 4.85, 39
9, 4.42, 39
10, 4.91, 39
11, 4.67, 39
12, 5.11, 39
13, 4.89, 39
14, 4.92, 39
15, 4.86, 39
16, 5.11, 39
18, 4.84, 39
17, 4.92, 39
19, 4.97, 39
20, 5.20, 39
21, 4.30, 39
22, 4.39, 39
24, 4.13, 39
23, 4.75, 39
25, 5.44, 39
26, 5.45, 39
28, 5.35, 39
27, 5.90, 39
30, 5.09, 39
29, 5.18, 39
