Seed, Runtime(s), mecmin
1, 4.20, 47
2, 4.44, 44
4, 4.38, 48
3, 4.69, 44
5, 4.05, 44
6, 4.52, 44
7, 4.00, 44
8, 4.47, 44
10, 3.92, 44
9, 4.23, 44
11, 4.17, 44
12, 4.43, 47
14, 4.07, 47
13, 4.39, 48
16, 3.55, 44
15, 4.07, 47
18, 3.64, 47
17, 4.20, 48
20, 3.93, 47
19, 4.38, 48
21, 3.97, 47
22, 4.14, 47
24, 3.47, 47
23, 4.33, 50
26, 4.26, 48
25, 4.27, 44
28, 3.56, 44
27, 3.65, 48
29, 3.63, 44
30, 4.07, 47
