Seed, Runtime(s), mecmin
1, 16.19, 75
2, 17.01, 74
4, 16.31, 75
3, 16.82, 72
5, 15.30, 78
6, 15.62, 78
8, 15.24, 78
7, 16.04, 81
9, 17.48, 80
10, 17.73, 75
11, 15.82, 78
12, 16.29, 72
13, 16.75, 78
14, 18.43, 75
16, 16.48, 78
15, 17.25, 75
18, 16.89, 78
17, 17.30, 80
19, 16.09, 81
20, 17.32, 75
21, 15.75, 80
22, 17.65, 78
23, 17.60, 78
24, 17.71, 75
26, 16.02, 72
25, 16.39, 75
27, 16.93, 77
28, 16.93, 77
29, 16.17, 79
30, 17.42, 78
