Seed, Runtime(s), mecmin
1, 21.30, 56
2, 22.92, 60
4, 21.98, 56
3, 22.08, 53
5, 21.31, 53
6, 21.39, 63
8, 22.10, 59
7, 22.23, 56
9, 20.41, 60
10, 21.26, 56
12, 21.13, 50
11, 23.20, 53
14, 22.86, 59
13, 23.97, 53
16, 21.30, 60
15, 21.89, 56
18, 21.39, 54
17, 22.26, 53
20, 21.62, 50
19, 23.29, 53
22, 22.13, 66
21, 22.37, 53
24, 22.95, 54
23, 23.34, 54
26, 23.12, 54
25, 24.54, 53
28, 23.14, 53
27, 23.33, 65
29, 22.50, 53
30, 24.16, 59
