Seed, Runtime(s), mecmin
1, 6.66, 53
2, 7.03, 54
4, 6.76, 51
3, 6.91, 53
5, 6.22, 51
6, 6.86, 53
8, 7.23, 53
7, 7.29, 51
9, 6.70, 54
10, 6.95, 51
12, 6.42, 51
11, 7.04, 53
13, 6.67, 51
14, 7.39, 51
15, 7.04, 53
16, 7.14, 52
18, 7.12, 51
17, 7.22, 53
19, 7.32, 51
20, 7.39, 51
22, 6.63, 53
21, 7.14, 51
23, 7.11, 51
24, 7.26, 53
25, 6.97, 53
26, 7.22, 54
28, 6.61, 53
27, 6.83, 52
29, 7.27, 52
30, 7.31, 54
