Seed, Runtime(s), mecmin
2, 10.54, 68
1, 11.83, 69
3, 11.10, 72
4, 11.53, 62
6, 10.86, 68
5, 11.91, 72
7, 11.61, 68
8, 11.84, 61
9, 11.57, 69
10, 12.18, 65
12, 11.26, 66
11, 11.79, 65
14, 11.59, 65
13, 11.77, 68
16, 10.96, 68
15, 11.52, 68
18, 11.03, 71
17, 11.73, 65
19, 11.03, 71
20, 11.75, 71
21, 11.51, 66
22, 11.76, 63
23, 11.43, 67
24, 11.89, 71
25, 11.74, 65
26, 12.06, 68
27, 11.12, 65
28, 11.68, 65
29, 11.13, 66
30, 11.68, 64
