Seed, Runtime(s), mecmin
1, 15.12, 23
2, 17.02, 23
4, 15.69, 23
3, 15.76, 23
6, 16.05, 23
5, 19.03, 26
7, 16.18, 23
8, 18.36, 23
10, 16.54, 23
9, 16.96, 23
12, 17.55, 23
11, 18.64, 23
14, 15.60, 23
13, 17.85, 23
15, 17.39, 24
16, 17.94, 23
18, 16.39, 24
17, 16.42, 23
19, 15.24, 23
20, 15.24, 23
22, 17.97, 23
21, 19.02, 23
24, 17.18, 23
23, 19.02, 23
25, 16.63, 23
26, 16.93, 23
27, 18.46, 26
28, 19.29, 24
30, 16.73, 23
29, 16.73, 23
