Seed, Runtime(s), mecmin
2, 75.09, 46
1, 76.18, 45
3, 80.34, 48
4, 84.37, 45
5, 79.49, 47
6, 85.01, 47
8, 76.63, 47
7, 77.77, 51
10, 71.18, 48
9, 73.44, 48
12, 73.17, 49
11, 74.04, 48
13, 81.19, 49
14, 82.27, 47
15, 74.29, 43
16, 85.82, 47
17, 75.15, 50
18, 79.11, 48
20, 85.29, 48
19, 87.21, 47
22, 71.28, 48
21, 77.57, 48
23, 84.15, 50
24, 85.08, 50
25, 87.41, 46
26, 88.76, 50
28, 88.05, 48
27, 90.43, 48
30, 76.21, 50
29, 76.25, 50
