Seed, Runtime(s), mecmin
1, 42.80, 37
2, 44.58, 37
3, 46.75, 37
4, 46.91, 39
6, 46.87, 37
5, 47.96, 37
7, 43.28, 38
8, 44.76, 41
9, 41.14, 37
10, 42.52, 36
12, 45.65, 37
11, 49.00, 36
14, 40.69, 35
13, 43.22, 38
15, 39.40, 35
16, 41.73, 35
17, 36.96, 35
18, 38.44, 38
19, 34.67, 36
20, 38.96, 36
21, 36.34, 37
22, 37.67, 36
23, 37.02, 38
24, 40.87, 36
26, 36.40, 37
25, 37.43, 33
27, 36.83, 36
28, 37.52, 36
30, 34.66, 36
29, 37.05, 39
