Seed, Runtime(s), mecmin
1, 18.40, 79
2, 19.07, 87
4, 17.60, 83
3, 19.27, 78
5, 18.14, 85
6, 18.71, 86
8, 18.92, 81
7, 19.74, 81
9, 18.10, 80
10, 18.88, 78
12, 18.40, 80
11, 19.23, 78
13, 18.48, 84
14, 19.33, 83
15, 17.90, 80
16, 19.19, 87
18, 17.83, 84
17, 19.05, 81
19, 18.84, 84
20, 19.02, 81
21, 18.59, 82
22, 19.81, 83
24, 18.48, 87
23, 19.08, 87
25, 17.65, 90
26, 18.61, 78
28, 17.81, 80
27, 18.19, 84
30, 17.73, 78
29, 18.39, 90
