Seed, Runtime(s), mecmin
1, 14.01, 38
2, 14.29, 35
4, 14.85, 38
3, 15.13, 33
5, 16.05, 38
6, 16.07, 38
8, 15.34, 33
7, 17.06, 33
10, 15.37, 37
9, 15.52, 35
12, 13.66, 35
11, 15.33, 35
13, 12.84, 38
14, 15.34, 35
16, 13.52, 35
15, 14.13, 36
18, 14.11, 33
17, 15.09, 35
20, 14.41, 38
19, 14.73, 35
22, 13.99, 35
21, 14.02, 35
24, 15.06, 38
23, 15.29, 38
26, 14.77, 36
25, 14.90, 35
28, 14.22, 35
27, 14.36, 35
30, 14.39, 36
29, 14.69, 35
