Seed, Runtime(s), mecmin
2, 17.27, 179
1, 17.37, 189
3, 17.07, 174
4, 17.70, 182
5, 16.76, 173
6, 17.73, 182
8, 17.91, 179
7, 18.12, 179
9, 17.65, 174
10, 18.40, 173
11, 17.27, 180
12, 18.07, 182
14, 17.83, 174
13, 18.31, 170
16, 18.26, 176
15, 18.28, 176
18, 17.31, 174
17, 17.91, 173
19, 17.14, 173
20, 18.18, 178
22, 17.38, 177
21, 18.36, 176
24, 17.53, 174
23, 18.09, 185
26, 18.00, 171
25, 18.23, 171
28, 18.05, 176
27, 18.39, 170
30, 17.73, 176
29, 18.02, 182
