Seed, Runtime(s), mecmin
1, 63.76, 20
2, 65.22, 19
3, 61.39, 19
4, 64.55, 20
5, 62.31, 20
6, 64.16, 20
8, 60.73, 20
7, 60.99, 19
10, 64.86, 19
9, 67.14, 20
11, 66.76, 20
12, 67.58, 20
13, 62.63, 19
14, 64.66, 19
15, 63.01, 20
16, 65.26, 19
18, 62.60, 19
17, 67.15, 19
20, 63.57, 19
19, 64.58, 20
21, 65.59, 20
22, 65.77, 19
23, 62.10, 19
24, 64.10, 20
25, 57.56, 20
26, 58.07, 20
28, 59.53, 19
27, 62.24, 19
29, 52.70, 20
30, 66.12, 20
