Seed, Runtime(s), mecmin
2, 13.50, 42
1, 14.02, 42
4, 15.45, 42
3, 15.87, 41
6, 14.80, 43
5, 15.40, 48
8, 16.57, 45
7, 17.42, 45
9, 14.49, 42
10, 15.15, 45
12, 14.35, 42
11, 14.60, 44
14, 13.95, 43
13, 15.08, 42
16, 14.25, 47
15, 15.09, 42
17, 13.26, 44
18, 14.10, 42
20, 13.92, 44
19, 14.63, 45
22, 14.90, 45
21, 15.19, 43
23, 14.06, 44
24, 15.33, 42
26, 14.27, 38
25, 14.56, 44
28, 13.37, 42
27, 13.96, 42
29, 13.38, 44
30, 14.75, 41
