Seed, Runtime(s), mecmin
1, 41.40, 47
2, 42.80, 53
3, 32.86, 57
4, 34.38, 50
6, 38.45, 48
5, 39.40, 53
8, 35.63, 51
7, 36.62, 56
10, 34.12, 52
9, 35.20, 50
12, 39.63, 50
11, 41.00, 50
13, 37.80, 51
14, 38.13, 47
16, 36.05, 56
15, 36.57, 56
17, 36.35, 56
18, 36.64, 43
19, 36.61, 48
20, 42.92, 48
21, 34.84, 47
22, 36.67, 47
23, 36.12, 54
24, 37.67, 53
26, 39.00, 51
25, 39.07, 55
27, 34.91, 48
28, 40.40, 50
29, 37.51, 53
30, 37.79, 50
