Seed, Runtime(s), mecmin
1, 44.87, 39
2, 47.42, 42
4, 48.50, 42
3, 49.39, 41
6, 46.62, 42
5, 50.40, 41
8, 47.69, 44
7, 49.36, 42
9, 46.83, 41
10, 46.84, 42
11, 45.72, 39
12, 48.93, 42
13, 42.56, 41
14, 47.63, 45
15, 42.83, 42
16, 47.68, 42
18, 41.37, 47
17, 51.63, 38
20, 46.32, 45
19, 51.18, 38
22, 44.57, 39
21, 45.64, 43
23, 45.53, 47
24, 49.79, 44
26, 46.26, 41
25, 47.07, 44
28, 42.50, 44
27, 45.37, 39
30, 47.55, 41
29, 48.56, 41
