Seed, Runtime(s), mecmin
1, 27.81, 46
2, 28.78, 46
3, 30.23, 48
4, 31.09, 46
6, 26.44, 46
5, 30.32, 46
8, 28.13, 47
7, 29.00, 48
10, 32.08, 46
9, 32.66, 48
12, 29.67, 48
11, 32.43, 47
13, 31.00, 48
14, 32.72, 46
15, 31.10, 49
16, 31.69, 48
17, 29.92, 45
18, 32.37, 46
20, 32.77, 46
19, 35.53, 46
21, 33.04, 48
22, 33.73, 48
23, 32.53, 48
24, 32.95, 44
26, 31.77, 47
25, 32.11, 46
28, 30.02, 46
27, 30.62, 48
29, 31.69, 50
30, 33.56, 46
