1, 3927 4353 4086 4191 3951 4059 4137 3948 3900 3990 4095 4452 3699 4014 3951 3951 3969 4080 4230 4134 4194 4191 4392 4008 3888 3414 4329 3858 4062 4068 
2, 3927 4029 3699 4191 3870 4059 3882 3762 3900 3981 4038 3840 3699 3615 3951 3939 3969 3681 4068 4098 3705 4191 3825 4008 3888 3414 4053 3858 4062 3867 
3, 3927 3987 3699 3855 3870 4038 3882 3762 3900 3981 4038 3840 3699 3615 3951 3939 3969 3585 3804 4098 3705 4050 3825 4008 3888 3414 4053 3690 4062 3867 
4, 3927 3909 3699 3855 3870 3822 3882 3762 3900 3462 3963 3675 3699 3615 3918 3759 3969 3489 3804 4050 3705 4029 3825 3459 3888 3414 4053 3690 4062 3687 
5, 3486 3909 3456 3855 3762 3579 3861 3699 3843 3462 3906 3675 3486 3615 3918 3399 3777 3489 3804 3903 3705 3735 3486 3459 3846 3414 3564 3690 3939 3687 
6, 3486 3909 3456 3855 3717 3579 3735 3699 3558 3462 3612 3675 3486 3615 3918 3399 3297 3489 3804 3807 3705 3735 3486 3459 3819 3288 3564 3576 3807 3657 
7, 3486 3654 3456 3729 3666 3570 3735 3216 3558 3462 3612 3675 3471 3591 3870 3399 3297 3468 3726 3708 3381 3663 3468 3459 3819 3288 3564 3576 3756 3657 
8, 3486 3654 3450 3570 3495 3570 3735 3216 3558 3213 3612 3600 3471 3486 3852 3399 3297 3405 3726 3585 3381 3663 3417 3153 3813 3237 3564 3510 3702 3555 
9, 3360 3414 3450 3537 3495 3516 3360 3216 3528 3213 3612 3591 3321 3333 3726 3399 3297 3405 3726 3585 3381 3432 3309 3153 3666 3237 3564 3510 3702 3555 
10, 3360 3414 3450 3468 3477 3516 3360 3216 3528 3213 3531 3519 3249 3333 3411 3399 3297 3393 3726 3489 3381 3405 3309 3153 3648 3237 3456 3510 3516 3555 
11, 3360 3414 3450 3267 3432 3516 3360 3168 3528 3213 3429 3318 3249 3192 3312 3399 3297 3393 3639 3489 3381 3405 3309 3153 3327 3207 3384 3276 3516 3462 
12, 1776 1785 1785 1779 1782 1782 1782 1779 1788 1782 1785 1776 1776 1788 1785 1788 1782 1788 1788 1776 1773 1785 1779 1794 1779 1776 1779 1779 1779 1776 
13, 1776 1785 1785 1779 1782 1782 1782 1779 1788 1782 1785 1776 1776 1788 1785 1788 1782 1788 1788 1776 1773 1785 1779 1794 1779 1776 1779 1779 1779 1776 
