Seed, Runtime(s), mecmin
2, 19.56, 66
1, 20.91, 69
4, 19.11, 71
3, 20.95, 68
5, 20.09, 77
6, 20.91, 68
7, 19.55, 70
8, 19.87, 72
9, 20.73, 70
10, 21.16, 71
11, 20.56, 69
12, 21.39, 67
14, 20.83, 74
13, 22.05, 67
15, 20.44, 71
16, 21.04, 66
18, 20.21, 66
17, 21.87, 65
20, 20.91, 69
19, 22.08, 68
22, 20.19, 73
21, 21.27, 68
23, 20.10, 68
24, 20.83, 69
26, 19.43, 72
25, 21.13, 67
28, 20.68, 72
27, 22.29, 67
29, 20.87, 72
30, 22.37, 70
