Seed, Runtime(s), mecmin
1, 4.80, 59
2, 4.91, 59
3, 4.77, 59
4, 4.97, 59
6, 4.70, 59
5, 4.79, 59
8, 4.67, 59
7, 5.07, 59
9, 4.78, 59
10, 4.87, 59
12, 4.05, 59
11, 4.19, 59
13, 4.81, 59
14, 4.95, 59
15, 4.71, 59
16, 4.89, 59
18, 4.02, 59
17, 4.58, 59
19, 4.34, 59
20, 4.54, 59
21, 4.79, 59
22, 4.86, 59
23, 4.53, 59
24, 4.75, 59
26, 5.44, 59
25, 5.46, 59
28, 4.62, 59
27, 4.75, 59
29, 4.54, 59
30, 4.62, 59
