Seed, Runtime(s), mecmin
1, 65.78, 48
2, 67.23, 47
4, 67.33, 49
3, 70.72, 48
5, 64.21, 47
6, 68.30, 49
7, 63.95, 50
8, 70.49, 46
10, 62.40, 49
9, 64.00, 50
11, 63.32, 47
12, 67.43, 45
13, 63.59, 50
14, 64.63, 49
15, 68.18, 48
16, 79.80, 47
17, 63.39, 48
18, 66.92, 50
19, 65.76, 48
20, 67.01, 49
21, 63.41, 50
22, 65.59, 48
24, 62.57, 50
23, 64.84, 49
26, 63.38, 47
25, 63.46, 50
28, 62.63, 48
27, 65.36, 47
30, 60.57, 47
29, 70.17, 48
