Seed, Runtime(s), mecmin
1, 10.44, 69
2, 10.64, 74
4, 10.23, 80
3, 10.43, 74
5, 10.45, 79
6, 10.59, 81
7, 10.61, 77
8, 10.89, 83
10, 9.88, 81
9, 10.78, 80
11, 10.34, 77
12, 11.08, 77
14, 9.97, 78
13, 10.70, 75
15, 9.75, 78
16, 10.75, 72
17, 10.55, 87
18, 10.89, 77
19, 9.78, 80
20, 10.57, 79
21, 10.46, 78
22, 10.55, 78
23, 10.72, 78
24, 10.83, 81
26, 10.13, 81
25, 10.68, 77
27, 10.78, 77
28, 10.92, 80
30, 10.48, 74
29, 10.61, 74
