Seed, Runtime(s), mecmin
2, 38.50, 98
1, 38.63, 96
3, 38.79, 96
4, 39.76, 98
5, 39.15, 95
6, 40.67, 97
8, 40.16, 95
7, 42.79, 98
10, 41.07, 98
9, 46.08, 95
12, 46.05, 96
11, 46.45, 99
14, 46.32, 98
13, 47.05, 98
16, 40.21, 98
15, 40.24, 98
17, 38.93, 98
18, 39.09, 98
20, 39.32, 98
19, 41.28, 86
21, 42.03, 98
22, 42.21, 98
24, 38.34, 100
23, 39.27, 98
25, 37.68, 98
26, 40.23, 96
27, 51.47, 98
28, 58.28, 96
30, 44.68, 99
29, 45.22, 98
