Seed, Runtime(s), mecmin
1, 41.27, 99
2, 42.44, 90
4, 39.65, 96
3, 40.59, 93
6, 38.23, 86
5, 38.97, 87
8, 40.25, 96
7, 40.35, 87
9, 40.39, 87
10, 42.16, 84
11, 39.81, 93
12, 40.74, 102
13, 40.69, 91
14, 40.82, 93
16, 41.11, 96
15, 44.42, 90
18, 40.36, 87
17, 42.32, 87
20, 39.58, 93
19, 42.91, 90
21, 38.69, 93
22, 39.07, 85
23, 40.60, 87
24, 42.89, 96
25, 39.32, 91
26, 42.35, 89
27, 40.00, 100
28, 45.21, 87
30, 42.36, 97
29, 45.60, 90
