Seed, Runtime(s), mecmin
2, 86.95, 25
1, 90.86, 29
3, 92.21, 27
4, 100.59, 24
6, 94.80, 28
5, 98.36, 24
7, 81.54, 30
8, 82.89, 30
10, 79.17, 26
9, 86.10, 27
12, 79.23, 26
11, 86.07, 29
13, 87.18, 24
14, 87.59, 27
16, 82.83, 27
15, 89.44, 23
18, 81.17, 27
17, 87.33, 26
19, 80.39, 27
20, 83.20, 26
22, 90.33, 28
21, 102.88, 28
23, 91.90, 27
24, 93.94, 28
25, 91.17, 29
26, 104.59, 28
28, 93.20, 30
27, 107.52, 24
30, 86.42, 28
29, 89.79, 26
