Seed, Runtime(s), mecmin
1, 32.04, 72
2, 33.64, 73
4, 31.89, 68
3, 33.43, 75
6, 34.19, 76
5, 35.27, 75
7, 31.51, 69
8, 35.10, 74
10, 31.32, 80
9, 31.84, 80
12, 34.47, 65
11, 35.19, 77
14, 30.85, 75
13, 31.29, 72
16, 32.36, 72
15, 33.76, 68
18, 32.63, 75
17, 33.60, 76
20, 33.50, 69
19, 33.57, 68
21, 33.07, 75
22, 33.47, 72
24, 31.66, 72
23, 33.53, 75
25, 35.38, 72
26, 38.22, 74
28, 31.46, 78
27, 33.59, 75
30, 35.92, 69
29, 36.07, 69
