Seed, Runtime(s), mecmin
2, 15.13, 42
1, 16.50, 45
3, 16.20, 45
4, 16.29, 44
5, 14.88, 42
6, 16.59, 45
7, 14.07, 42
8, 15.06, 45
10, 14.89, 44
9, 14.94, 42
11, 16.24, 44
12, 16.64, 44
14, 15.54, 45
13, 15.58, 42
16, 14.60, 44
15, 14.66, 44
18, 14.17, 44
17, 14.27, 43
19, 13.91, 42
20, 14.65, 42
22, 14.79, 41
21, 15.35, 44
23, 14.88, 41
24, 15.04, 44
26, 14.25, 44
25, 14.53, 45
28, 15.05, 43
27, 16.26, 42
30, 14.45, 42
29, 15.82, 44
