Seed, Runtime(s), mecmin
2, 19.12, 173
1, 19.32, 174
4, 19.28, 171
3, 19.77, 175
5, 19.02, 179
6, 19.43, 173
8, 19.20, 179
7, 19.46, 179
9, 18.36, 180
10, 19.21, 185
11, 18.29, 183
12, 18.30, 178
13, 17.87, 174
14, 18.84, 176
15, 19.15, 174
16, 19.47, 176
17, 17.41, 173
18, 18.77, 176
20, 17.96, 182
19, 18.76, 176
22, 18.16, 180
21, 18.36, 176
23, 17.63, 173
24, 17.88, 185
26, 18.87, 174
25, 18.87, 182
27, 18.44, 180
28, 18.46, 184
29, 18.99, 172
30, 19.07, 167
