Seed, Runtime(s), mecmin
1, 61.30, 39
2, 65.05, 39
4, 55.84, 38
3, 57.36, 38
6, 54.58, 41
5, 61.79, 35
7, 59.36, 39
8, 61.30, 39
9, 58.43, 38
10, 64.24, 40
11, 55.82, 40
12, 62.49, 38
14, 57.27, 37
13, 58.49, 38
15, 58.30, 38
16, 59.80, 42
17, 62.88, 35
18, 63.99, 37
20, 56.18, 42
19, 61.42, 39
22, 66.10, 35
21, 69.50, 37
24, 58.58, 35
23, 60.74, 38
26, 59.65, 36
25, 63.16, 40
27, 56.79, 37
28, 62.48, 37
29, 58.94, 38
30, 62.36, 38
