Seed, Runtime(s), mecmin
1, 32.74, 42
2, 33.95, 46
4, 28.64, 47
3, 31.03, 46
5, 28.76, 44
6, 30.22, 46
7, 31.98, 46
8, 33.08, 45
9, 26.43, 48
10, 27.84, 46
12, 32.18, 45
11, 33.72, 46
13, 35.04, 47
14, 36.06, 45
15, 30.45, 49
16, 32.59, 46
18, 28.57, 47
17, 28.77, 48
19, 28.99, 46
20, 29.45, 47
22, 27.87, 44
21, 27.94, 48
24, 27.40, 48
23, 28.74, 46
25, 27.38, 45
26, 27.52, 49
28, 28.32, 48
27, 28.69, 48
29, 26.82, 49
30, 27.67, 44
