Seed, Runtime(s), mecmin
1, 47.68, 45
2, 48.12, 49
3, 48.29, 44
4, 51.54, 45
5, 47.97, 50
6, 48.90, 41
8, 46.14, 50
7, 51.09, 44
9, 46.71, 44
10, 48.62, 47
11, 48.45, 50
12, 49.39, 47
14, 44.52, 47
13, 50.32, 44
15, 45.76, 44
16, 46.60, 45
17, 46.45, 47
18, 48.19, 44
20, 45.43, 43
19, 47.68, 44
21, 49.88, 47
22, 51.86, 50
23, 50.43, 48
24, 51.29, 50
25, 47.97, 44
26, 49.90, 43
28, 46.23, 47
27, 50.82, 53
30, 51.26, 48
29, 55.69, 44
