Seed, Runtime(s), mecmin
1, 51.41, 63
2, 53.14, 63
4, 52.86, 63
3, 55.60, 63
6, 45.74, 63
5, 45.78, 63
7, 52.58, 63
8, 54.57, 63
10, 50.28, 63
9, 54.48, 63
11, 49.23, 63
12, 51.82, 62
13, 48.81, 66
14, 50.64, 63
16, 50.90, 63
15, 51.34, 62
17, 47.38, 63
18, 50.04, 63
20, 47.62, 63
19, 48.03, 63
21, 45.48, 63
22, 50.50, 63
23, 48.03, 64
24, 52.85, 63
26, 46.32, 63
25, 51.24, 63
28, 48.43, 63
27, 49.12, 63
30, 49.18, 62
29, 49.79, 62
