Seed, Runtime(s), mecmin
2, 6.67, 51
1, 7.53, 51
4, 7.67, 53
3, 7.74, 53
6, 7.56, 51
5, 7.58, 53
8, 7.25, 52
7, 7.53, 53
9, 6.65, 54
10, 7.29, 52
12, 7.24, 54
11, 7.68, 52
14, 6.64, 51
13, 7.47, 53
16, 7.23, 51
15, 7.49, 54
18, 7.58, 52
17, 8.01, 53
20, 7.26, 51
19, 8.04, 54
22, 7.02, 50
21, 7.71, 51
24, 6.87, 52
23, 7.08, 52
26, 7.28, 51
25, 7.63, 51
27, 7.22, 53
28, 7.50, 51
30, 7.92, 50
29, 7.96, 52
