Seed, Runtime(s), mecmin
2, 29.85, 234
1, 30.89, 170
3, 27.40, 201
4, 29.06, 168
6, 27.88, 227
5, 29.37, 167
7, 29.51, 186
8, 29.94, 230
9, 29.11, 168
10, 29.82, 213
12, 29.22, 197
11, 29.70, 147
13, 27.50, 197
14, 29.39, 191
15, 29.11, 152
16, 29.48, 202
18, 28.44, 231
17, 28.46, 165
19, 26.76, 200
20, 26.97, 204
22, 27.54, 195
21, 27.84, 228
24, 27.16, 234
23, 27.63, 165
25, 27.10, 191
26, 27.68, 186
28, 25.88, 192
27, 26.92, 234
29, 25.97, 222
30, 28.06, 192
