Seed, Runtime(s), mecmin
2, 17.66, 38
1, 17.66, 32
4, 18.35, 36
3, 19.23, 35
5, 17.63, 39
6, 17.97, 36
7, 16.55, 33
8, 18.08, 33
10, 17.81, 36
9, 18.82, 33
11, 19.22, 36
12, 19.63, 36
13, 18.24, 35
14, 19.89, 33
16, 18.19, 36
15, 19.23, 36
18, 18.47, 36
17, 19.15, 33
20, 16.57, 36
19, 18.14, 35
21, 16.90, 36
22, 20.12, 32
24, 16.91, 35
23, 18.37, 33
25, 19.50, 36
26, 20.41, 33
27, 18.47, 33
28, 20.12, 36
30, 16.36, 33
29, 19.82, 36
