Seed, Runtime(s), mecmin
1, 31.60, 88
2, 31.90, 87
3, 31.94, 81
4, 33.55, 87
6, 31.61, 86
5, 32.32, 78
7, 29.43, 84
8, 30.86, 84
10, 31.13, 83
9, 31.40, 80
11, 30.70, 86
12, 31.32, 83
14, 29.88, 79
13, 32.00, 80
16, 29.76, 83
15, 31.12, 84
17, 30.39, 83
18, 32.38, 84
20, 28.85, 82
19, 30.36, 84
21, 31.82, 76
22, 32.80, 75
24, 29.78, 88
23, 31.73, 82
25, 29.91, 84
26, 31.93, 83
27, 31.24, 84
28, 34.08, 81
30, 33.04, 76
29, 33.67, 84
