Seed, Runtime(s), mecmin
1, 27.89, 83
2, 28.42, 74
3, 26.70, 83
4, 27.74, 83
6, 33.49, 83
5, 38.10, 92
8, 36.16, 77
7, 36.49, 86
9, 29.41, 83
10, 31.04, 77
12, 29.11, 83
11, 30.73, 83
13, 29.34, 86
14, 29.54, 71
16, 29.16, 77
15, 30.63, 92
17, 27.48, 81
18, 29.58, 89
20, 27.92, 74
19, 28.10, 83
21, 28.55, 80
22, 28.62, 77
23, 31.53, 80
24, 31.60, 83
26, 28.82, 75
25, 30.45, 65
28, 27.17, 80
27, 30.24, 86
29, 28.86, 80
30, 30.25, 77
