Seed, Runtime(s), ecmin
1, 18.74, 894
2, 18.78, 897
4, 19.98, 894
3, 21.80, 900
5, 18.49, 897
6, 19.95, 897
8, 18.86, 897
7, 20.41, 891
9, 18.94, 897
10, 19.71, 897
11, 19.70, 897
12, 19.70, 903
14, 19.79, 900
13, 19.84, 891
15, 19.97, 903
16, 20.90, 891
18, 19.35, 903
17, 20.07, 897
20, 19.52, 897
19, 20.69, 900
22, 19.65, 894
21, 20.68, 894
23, 19.46, 900
24, 21.11, 897
25, 18.96, 900
26, 20.90, 897
28, 18.36, 900
27, 19.02, 900
30, 18.36, 897
29, 19.83, 903
