Seed, Runtime(s), ecmin
4, 9.44, 804
3, 9.90, 804
5, 10.41, 801
1, 10.57, 804
2, 11.05, 801
8, 9.30, 804
7, 9.74, 804
6, 10.29, 804
9, 10.49, 801
10, 10.71, 801
11, 9.45, 801
12, 9.79, 801
14, 9.85, 801
13, 10.24, 804
15, 10.26, 804
18, 9.48, 801
20, 9.68, 804
17, 9.92, 804
19, 10.31, 804
16, 10.48, 798
23, 10.26, 804
21, 10.42, 807
24, 10.44, 801
25, 10.35, 795
22, 10.97, 801
30, 9.96, 801
28, 10.22, 801
29, 10.33, 795
26, 10.39, 801
27, 10.44, 798
