Seed, Runtime(s), ecmin
3, 6.87, 654
4, 7.62, 651
1, 7.64, 654
2, 7.73, 654
5, 8.64, 651
8, 7.78, 651
7, 7.98, 651
9, 8.12, 654
10, 8.42, 648
6, 8.53, 651
13, 7.03, 645
14, 7.70, 654
11, 7.94, 651
12, 7.98, 654
15, 8.27, 651
18, 7.80, 654
17, 7.85, 651
19, 8.34, 654
20, 8.38, 654
16, 8.61, 648
24, 10.66, 654
23, 10.78, 651
21, 10.97, 651
25, 11.24, 654
22, 11.47, 651
28, 7.83, 651
26, 8.01, 654
30, 8.11, 654
27, 8.60, 654
29, 8.99, 651
