Seed, Runtime(s), ecmin
2, 13.08, 771
1, 13.40, 765
3, 14.80, 768
4, 14.96, 771
6, 14.95, 771
5, 15.46, 771
7, 13.32, 771
8, 13.95, 771
9, 14.25, 771
10, 14.48, 774
11, 13.83, 768
12, 14.39, 768
13, 13.87, 771
14, 14.01, 768
16, 13.03, 771
15, 14.47, 771
18, 13.63, 768
17, 14.27, 771
19, 14.19, 768
20, 14.53, 771
22, 13.59, 771
21, 14.78, 768
24, 14.16, 771
23, 14.19, 771
26, 13.65, 774
25, 13.87, 768
28, 13.74, 771
27, 15.20, 768
30, 13.70, 768
29, 14.05, 768
