Seed, Runtime(s), ecmin
1, 9.13, 1362
2, 9.28, 1365
3, 8.81, 1362
4, 9.75, 1353
6, 9.19, 1353
5, 9.51, 1356
7, 8.90, 1362
8, 8.98, 1371
9, 8.53, 1368
10, 9.66, 1368
12, 8.78, 1362
11, 9.49, 1371
13, 8.77, 1362
14, 10.03, 1365
15, 8.01, 1362
16, 9.03, 1362
18, 8.25, 1362
17, 9.04, 1359
20, 8.78, 1374
19, 9.50, 1359
22, 9.26, 1362
21, 9.60, 1359
24, 8.76, 1362
23, 8.79, 1362
26, 8.99, 1362
25, 9.42, 1368
27, 8.45, 1362
28, 8.82, 1365
29, 9.09, 1362
30, 9.41, 1368
