Seed, Runtime(s), ecmin
1, 7.42, 546
2, 7.81, 552
4, 7.48, 552
3, 7.92, 552
6, 8.22, 555
5, 9.62, 549
8, 7.97, 549
7, 8.23, 552
10, 8.51, 549
9, 9.27, 552
12, 7.62, 546
11, 7.95, 552
14, 7.35, 546
13, 8.07, 552
15, 7.53, 552
16, 8.27, 552
18, 7.86, 546
17, 9.85, 549
20, 7.58, 549
19, 8.29, 546
21, 7.63, 555
22, 8.98, 549
23, 7.52, 552
24, 7.89, 552
26, 9.07, 549
25, 9.70, 546
27, 8.17, 549
28, 8.16, 549
29, 6.79, 552
30, 8.52, 549
