Seed, Runtime(s), ecmin
1, 10.43, 1050
2, 11.01, 1047
4, 10.46, 1050
3, 10.80, 1047
5, 10.19, 1047
6, 10.39, 1047
8, 9.98, 1047
7, 10.69, 1047
10, 9.99, 1053
9, 10.22, 1050
11, 10.35, 1050
12, 10.38, 1050
14, 9.51, 1053
13, 10.03, 1053
15, 10.51, 1050
16, 10.84, 1050
17, 10.27, 1050
18, 10.41, 1050
20, 9.69, 1044
19, 10.00, 1053
22, 8.53, 1050
21, 9.86, 1044
24, 9.40, 1044
23, 9.69, 1044
26, 8.89, 1047
25, 9.91, 1053
28, 9.67, 1047
27, 9.77, 1041
29, 8.46, 1053
30, 9.11, 1053
