Seed, Runtime(s), ecmin
1, 8.21, 951
2, 9.37, 945
3, 8.50, 954
4, 8.88, 951
5, 8.31, 948
6, 9.59, 948
8, 8.36, 951
7, 8.66, 954
10, 8.04, 957
9, 8.75, 954
11, 8.72, 954
12, 9.66, 948
14, 9.64, 954
13, 9.97, 951
15, 9.79, 951
16, 10.05, 951
18, 8.54, 951
17, 9.82, 945
19, 8.20, 954
20, 8.36, 942
22, 8.36, 948
21, 9.21, 951
24, 9.21, 957
23, 10.73, 945
25, 8.64, 951
26, 9.07, 942
27, 8.54, 951
28, 8.56, 951
29, 9.36, 954
30, 9.67, 942
