Seed, Runtime(s), ecmin
1, 19.67, 633
2, 20.38, 630
3, 20.26, 630
4, 22.96, 630
6, 20.06, 633
5, 20.31, 624
8, 19.77, 627
7, 19.89, 633
10, 19.19, 627
9, 20.09, 624
12, 20.19, 627
11, 22.24, 633
13, 20.84, 630
14, 21.57, 633
16, 19.61, 621
15, 20.59, 633
17, 20.67, 627
18, 20.98, 630
19, 19.53, 633
20, 19.63, 630
22, 19.76, 627
21, 20.40, 636
24, 21.02, 627
23, 23.82, 624
26, 20.22, 630
25, 20.89, 630
27, 19.82, 630
28, 21.17, 627
29, 19.49, 633
30, 19.93, 627
