Seed, Runtime(s), ecmin
2, 7.10, 1923
1, 7.49, 1932
3, 6.62, 1929
4, 6.68, 1929
5, 7.04, 1929
6, 7.11, 1929
8, 6.94, 1929
7, 7.28, 1929
9, 6.96, 1932
10, 7.44, 1929
11, 7.45, 1929
12, 7.54, 1932
13, 7.19, 1926
14, 7.74, 1923
16, 7.04, 1929
15, 7.82, 1926
18, 6.81, 1932
17, 7.29, 1932
19, 6.98, 1929
20, 7.39, 1935
21, 6.77, 1929
22, 7.06, 1926
23, 6.96, 1932
24, 7.76, 1929
25, 7.32, 1929
26, 7.43, 1926
27, 7.60, 1926
28, 8.21, 1929
30, 7.34, 1935
29, 7.64, 1929
