1, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
2, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
3, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
4, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
5, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
6, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
7, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
8, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
9, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
10, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
11, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
12, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
13, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
14, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
15, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
16, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
17, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
18, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
19, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
20, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
21, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2505 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
22, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2502 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
23, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2502 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
24, 2511 2505 2511 2511 2490 2505 2505 2505 2505 2508 2502 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
25, 2508 2505 2511 2511 2490 2505 2505 2505 2505 2508 2502 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
26, 2508 2505 2511 2511 2490 2505 2505 2505 2505 2508 2502 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
27, 2508 2505 2511 2511 2490 2505 2505 2502 2505 2508 2502 2499 2505 2508 2508 2499 2505 2511 2508 2502 2508 2502 2502 2499 2505 2505 2511 2505 2505 2502 
