1, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 492 492 486 492 492 489 489 486 492 489 486 
2, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 492 492 486 492 492 489 489 486 492 489 486 
3, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 492 492 486 492 492 489 489 486 492 489 486 
4, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 492 492 486 492 492 489 489 486 492 489 486 
5, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
6, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
7, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
8, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
9, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
10, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
11, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
12, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
13, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
14, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
15, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
16, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
17, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
18, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
19, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
20, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
21, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
22, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
23, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
24, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
25, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 492 489 489 486 492 489 486 
26, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 489 489 489 486 492 489 486 
27, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 489 489 489 486 492 489 486 
28, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 489 486 489 486 492 489 486 
29, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 489 486 489 486 492 489 486 
30, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 492 489 492 486 492 489 486 489 486 492 489 486 
31, 486 489 489 483 489 489 486 489 489 489 486 489 489 489 489 489 486 486 489 489 492 486 489 489 486 489 486 492 489 486 
32, 486 489 489 483 489 489 486 489 489 489 486 489 486 489 489 489 486 486 489 489 492 486 489 489 486 489 486 492 489 486 
33, 486 489 489 483 489 489 486 489 489 489 486 489 486 489 489 489 486 486 489 489 492 486 489 489 486 489 486 492 489 486 
34, 486 489 489 483 489 489 486 489 489 489 486 489 486 489 489 489 483 486 489 489 492 486 489 489 486 489 486 492 489 486 
35, 486 489 489 483 489 489 486 489 489 489 486 489 486 489 489 489 483 486 489 489 492 486 489 489 486 489 486 492 489 486 
36, 486 489 489 483 489 489 486 489 489 489 486 489 486 489 489 489 483 486 489 489 492 486 489 489 486 489 486 492 489 486 
37, 486 489 489 483 489 489 486 489 489 489 486 489 486 489 486 489 483 486 489 489 492 486 489 489 486 486 486 492 489 486 
38, 486 489 489 483 489 489 486 489 489 489 486 489 486 489 486 489 483 486 489 489 492 486 489 489 486 486 486 492 489 486 
39, 486 489 489 483 489 489 486 489 489 489 486 489 486 489 486 489 483 486 489 489 492 486 489 489 486 486 486 489 489 486 
40, 486 489 489 483 489 489 486 489 489 489 486 489 486 489 486 489 483 486 489 489 492 486 489 489 486 486 486 489 489 486 
41, 486 489 489 483 489 489 486 489 489 489 486 489 486 489 486 489 483 486 489 489 492 486 489 489 486 486 486 489 489 486 
42, 486 489 489 483 489 489 486 489 489 486 486 489 486 489 486 489 483 486 489 489 492 486 489 489 486 486 486 489 486 486 
43, 486 489 489 483 489 489 486 489 489 486 486 489 486 489 486 489 483 486 489 489 492 486 489 486 486 486 486 489 486 486 
44, 486 489 489 483 489 489 486 489 489 486 486 489 486 489 486 489 483 486 489 489 492 486 489 486 486 486 486 489 486 486 
