1, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
2, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
3, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
4, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
5, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
6, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
7, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
8, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
9, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
10, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
11, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1398 1401 1398 1401 1398 1398 1401 1401 
12, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1395 1401 1398 1401 1398 1398 1401 1401 
13, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1401 1401 1395 1401 1398 1401 1398 1398 1401 1401 
14, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
15, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
16, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1404 1401 1404 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
17, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1404 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
18, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1404 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
19, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1404 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
20, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1404 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
21, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1404 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
22, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1404 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
23, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1404 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
24, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
25, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
26, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
27, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
28, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1401 1395 1401 1398 1401 1398 1398 1401 1401 
29, 1401 1404 1401 1401 1392 1392 1398 1398 1401 1395 1392 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1401 1395 1398 1398 1401 1398 1398 1401 1401 
30, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1401 1395 1398 1398 1401 1398 1398 1401 1401 
31, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1401 1395 1398 1398 1401 1398 1395 1401 1401 
32, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1401 1395 1398 1398 1401 1398 1395 1401 1401 
33, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1398 1395 1398 1398 1401 1398 1395 1401 1401 
34, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1398 1395 1398 1398 1401 1398 1395 1401 1401 
35, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1398 1395 1398 1398 1401 1398 1395 1401 1401 
36, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1398 1395 1398 1398 1401 1398 1395 1401 1401 
37, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1398 1395 1398 1398 1401 1398 1395 1401 1401 
38, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1398 1395 1398 1395 1401 1398 1395 1401 1401 
39, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1398 1395 1398 1395 1401 1398 1395 1401 1401 
40, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1395 1395 1398 1395 1401 1398 1395 1401 1401 
41, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1395 1395 1398 1395 1401 1398 1395 1401 1401 
42, 1401 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1398 1401 1401 1401 1401 1398 1395 1395 1398 1395 1401 1398 1395 1401 1401 
43, 1398 1401 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1395 1401 1398 1401 1401 1398 1395 1395 1398 1392 1401 1398 1395 1401 1401 
44, 1398 1398 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1395 1401 1398 1401 1401 1398 1395 1395 1395 1392 1401 1398 1395 1401 1401 
45, 1398 1398 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1404 1398 1401 1395 1401 1398 1401 1401 1398 1395 1395 1395 1392 1401 1398 1395 1401 1401 
46, 1398 1398 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1401 1398 1401 1395 1401 1398 1401 1401 1398 1395 1392 1395 1392 1401 1395 1395 1401 1401 
47, 1398 1398 1401 1401 1392 1392 1398 1398 1401 1395 1389 1404 1401 1398 1401 1395 1401 1398 1401 1401 1398 1395 1392 1395 1392 1398 1395 1395 1401 1401 
48, 1398 1398 1401 1401 1392 1392 1398 1395 1401 1395 1386 1404 1401 1398 1401 1395 1401 1398 1401 1401 1398 1395 1392 1395 1392 1398 1395 1395 1401 1401 
49, 1398 1398 1401 1401 1392 1392 1398 1395 1401 1392 1386 1404 1401 1398 1401 1395 1401 1398 1401 1401 1398 1395 1392 1395 1392 1398 1395 1395 1401 1401 
50, 1398 1398 1401 1401 1392 1392 1398 1395 1401 1392 1386 1404 1401 1398 1401 1395 1395 1398 1401 1401 1398 1395 1392 1395 1392 1398 1395 1395 1401 1401 
51, 1398 1398 1401 1401 1392 1392 1398 1395 1401 1392 1386 1404 1401 1398 1401 1395 1395 1398 1401 1401 1398 1392 1392 1395 1392 1398 1395 1395 1401 1401 
52, 1398 1398 1401 1401 1392 1392 1398 1395 1401 1392 1386 1404 1401 1398 1401 1395 1395 1398 1401 1401 1398 1392 1392 1395 1392 1398 1395 1395 1398 1401 
53, 1398 1398 1401 1401 1392 1392 1398 1392 1401 1392 1386 1404 1401 1398 1401 1395 1395 1398 1401 1401 1398 1392 1392 1395 1392 1398 1395 1395 1398 1401 
54, 1398 1398 1401 1401 1392 1392 1398 1392 1398 1392 1386 1404 1401 1398 1401 1395 1395 1398 1401 1401 1398 1392 1392 1395 1392 1395 1395 1395 1398 1401 
55, 1398 1398 1401 1401 1392 1392 1398 1392 1398 1392 1386 1404 1401 1398 1401 1395 1395 1398 1401 1401 1398 1392 1392 1395 1392 1395 1395 1395 1398 1401 
56, 1398 1398 1401 1401 1392 1392 1398 1392 1398 1392 1386 1404 1401 1398 1401 1395 1395 1398 1401 1401 1398 1392 1389 1395 1392 1395 1395 1395 1398 1401 
57, 1398 1398 1401 1401 1392 1392 1398 1392 1398 1392 1386 1404 1401 1398 1401 1395 1395 1398 1401 1401 1398 1392 1389 1395 1392 1395 1395 1395 1398 1401 
58, 1398 1398 1401 1401 1392 1392 1398 1392 1398 1392 1386 1404 1401 1398 1401 1395 1395 1398 1401 1401 1392 1392 1389 1395 1392 1395 1395 1395 1398 1401 
59, 1398 1398 1401 1401 1392 1392 1398 1392 1398 1392 1386 1404 1401 1398 1401 1395 1395 1398 1401 1401 1392 1392 1389 1395 1392 1395 1392 1395 1398 1401 
60, 1398 1395 1401 1401 1392 1392 1398 1392 1398 1392 1386 1404 1401 1398 1401 1395 1395 1398 1398 1401 1392 1392 1389 1395 1392 1395 1392 1395 1398 1401 
61, 1398 1395 1401 1398 1392 1392 1398 1392 1398 1392 1386 1404 1401 1398 1401 1395 1395 1398 1398 1401 1392 1392 1389 1395 1392 1395 1392 1395 1398 1401 
62, 1398 1395 1401 1398 1392 1392 1398 1392 1398 1392 1386 1401 1401 1398 1401 1395 1395 1398 1398 1401 1392 1392 1389 1395 1392 1395 1392 1395 1398 1401 
63, 1398 1395 1401 1398 1392 1392 1398 1392 1398 1392 1386 1401 1401 1398 1401 1395 1395 1398 1398 1401 1392 1392 1389 1395 1392 1395 1392 1392 1398 1401 
64, 1398 1395 1401 1398 1392 1392 1398 1392 1398 1392 1386 1401 1401 1398 1401 1395 1395 1398 1398 1401 1392 1392 1389 1395 1392 1395 1392 1392 1398 1401 
65, 1398 1395 1401 1398 1392 1392 1398 1392 1398 1392 1386 1401 1401 1398 1401 1395 1395 1398 1398 1401 1392 1392 1389 1395 1392 1395 1392 1392 1398 1401 
66, 1395 1395 1401 1398 1392 1392 1398 1392 1398 1392 1386 1401 1401 1398 1401 1395 1395 1398 1398 1401 1392 1392 1389 1395 1392 1395 1392 1392 1398 1401 
67, 1395 1395 1401 1398 1392 1392 1398 1392 1398 1392 1386 1401 1401 1398 1401 1395 1395 1398 1398 1401 1392 1392 1389 1395 1392 1395 1392 1392 1398 1401 
68, 1395 1392 1401 1398 1392 1392 1398 1392 1398 1392 1386 1401 1401 1398 1401 1395 1395 1398 1398 1401 1392 1392 1389 1395 1392 1395 1392 1392 1398 1401 
69, 1395 1392 1401 1398 1392 1392 1398 1392 1398 1392 1386 1401 1401 1398 1401 1395 1395 1398 1398 1398 1392 1392 1389 1395 1392 1395 1392 1392 1398 1401 
70, 1395 1392 1401 1398 1392 1392 1398 1392 1398 1392 1386 1401 1401 1395 1401 1395 1395 1398 1398 1398 1392 1389 1389 1395 1392 1395 1392 1392 1398 1401 
71, 1395 1392 1401 1398 1392 1392 1398 1389 1398 1389 1386 1401 1401 1395 1401 1395 1395 1398 1398 1398 1392 1389 1386 1395 1392 1395 1392 1392 1395 1401 
72, 1395 1392 1401 1398 1392 1392 1398 1389 1398 1389 1386 1401 1401 1395 1401 1395 1395 1398 1398 1398 1392 1389 1386 1395 1392 1395 1392 1392 1395 1401 
73, 1392 1392 1401 1398 1392 1392 1398 1389 1398 1389 1386 1401 1398 1395 1401 1395 1395 1398 1398 1398 1392 1389 1386 1395 1392 1395 1392 1392 1395 1401 
74, 1392 1392 1401 1398 1392 1392 1398 1389 1398 1389 1383 1401 1398 1395 1401 1395 1395 1398 1398 1398 1392 1389 1386 1395 1392 1395 1392 1392 1395 1401 
75, 1392 1392 1401 1398 1392 1392 1398 1389 1398 1389 1383 1401 1398 1395 1401 1395 1395 1398 1398 1398 1392 1389 1386 1395 1392 1395 1392 1392 1395 1401 
76, 1392 1392 1401 1398 1392 1392 1398 1389 1398 1389 1383 1401 1398 1395 1401 1395 1395 1395 1398 1398 1392 1389 1386 1395 1392 1395 1392 1392 1395 1401 
77, 1392 1392 1401 1398 1392 1392 1398 1389 1398 1389 1383 1401 1398 1395 1401 1395 1395 1395 1398 1398 1392 1389 1386 1395 1392 1395 1392 1392 1395 1398 
78, 1392 1392 1401 1398 1392 1392 1398 1389 1398 1389 1383 1401 1398 1395 1401 1395 1395 1395 1398 1398 1392 1389 1386 1395 1392 1395 1392 1392 1395 1398 
79, 1392 1392 1401 1398 1392 1392 1398 1389 1398 1389 1383 1401 1398 1395 1401 1395 1395 1395 1398 1398 1392 1389 1386 1395 1392 1395 1392 1392 1395 1398 
80, 1392 1392 1401 1398 1392 1392 1398 1389 1398 1389 1383 1401 1398 1395 1401 1395 1395 1395 1398 1398 1392 1389 1386 1395 1392 1392 1392 1392 1395 1398 
81, 1392 1392 1401 1395 1392 1392 1398 1389 1398 1389 1383 1401 1398 1395 1401 1395 1395 1395 1395 1398 1392 1389 1386 1395 1392 1392 1392 1392 1395 1398 
82, 1392 1392 1401 1395 1392 1392 1398 1389 1395 1389 1383 1401 1398 1395 1401 1395 1395 1395 1395 1398 1392 1389 1386 1395 1392 1392 1392 1392 1395 1398 
83, 1392 1392 1401 1395 1392 1392 1398 1389 1395 1389 1383 1401 1398 1395 1401 1395 1395 1395 1395 1398 1392 1389 1383 1395 1392 1392 1392 1392 1395 1398 
84, 1392 1392 1401 1395 1392 1392 1398 1389 1395 1389 1383 1401 1398 1395 1398 1395 1395 1395 1395 1398 1392 1389 1383 1395 1392 1392 1389 1392 1395 1398 
85, 1392 1392 1401 1395 1392 1392 1398 1389 1395 1389 1383 1401 1398 1395 1398 1395 1395 1392 1395 1398 1392 1389 1383 1395 1392 1392 1389 1392 1392 1398 
86, 1392 1392 1401 1395 1392 1392 1398 1389 1395 1389 1383 1401 1398 1395 1398 1395 1395 1392 1395 1398 1392 1389 1383 1395 1392 1392 1389 1392 1392 1398 
