seed, runtime(s), ecmin
1, 19.36, 639
2, 16.71, 642
3, 17.40, 639
4, 17.71, 642
5, 16.67, 645
6, 14.78, 642
7, 17.19, 642
8, 16.95, 639
9, 17.39, 642
10, 16.98, 639
11, 16.15, 645
12, 16.11, 639
13, 17.44, 642
14, 16.20, 639
15, 16.37, 639
16, 15.96, 639
17, 15.42, 642
18, 16.52, 639
19, 15.96, 642
20, 15.20, 639
21, 16.93, 639
22, 15.61, 648
23, 15.70, 639
24, 14.57, 639
25, 15.07, 642
26, 14.28, 636
27, 14.85, 639
28, 14.68, 639
29, 14.60, 642
30, 14.66, 639
