seed, runtime(s), ecmin
1, 60.16, 816
2, 53.87, 807
3, 57.75, 819
4, 54.45, 816
5, 53.60, 813
6, 52.25, 813
7, 51.64, 813
8, 52.69, 816
9, 54.60, 810
10, 51.60, 810
11, 52.16, 810
12, 55.46, 807
13, 51.07, 810
14, 49.48, 813
15, 50.58, 813
16, 46.81, 816
17, 46.78, 807
18, 46.40, 813
19, 45.45, 810
20, 44.03, 813
21, 52.33, 813
22, 54.09, 816
23, 51.73, 810
24, 53.80, 810
25, 49.62, 813
26, 48.67, 813
27, 49.74, 813
28, 48.48, 804
29, 51.14, 807
30, 50.95, 813
