seed, runtime(s), ecmin
1, 12.66, 942
2, 11.92, 942
3, 11.98, 942
4, 12.08, 945
5, 10.99, 945
6, 11.74, 939
7, 11.34, 945
8, 10.97, 939
9, 10.80, 948
10, 11.32, 951
11, 11.28, 942
12, 11.24, 945
13, 11.95, 948
14, 12.13, 942
15, 17.53, 945
16, 17.25, 936
17, 17.71, 939
18, 17.18, 942
19, 17.46, 939
20, 17.47, 939
21, 18.95, 942
22, 18.25, 942
23, 19.19, 945
24, 16.81, 942
25, 17.34, 942
26, 18.31, 942
27, 17.18, 942
28, 17.48, 942
29, 17.37, 945
30, 18.87, 942
