seed, runtime(s), ecmin
1, 12.01, 912
2, 11.15, 915
3, 10.50, 900
4, 11.11, 906
5, 10.92, 909
6, 11.39, 912
7, 11.01, 918
8, 10.58, 915
9, 10.71, 915
10, 10.19, 915
11, 10.54, 909
12, 10.74, 912
13, 10.99, 918
14, 10.98, 909
15, 11.59, 918
16, 10.82, 912
17, 10.35, 906
18, 11.42, 909
19, 10.59, 909
20, 10.96, 906
21, 11.21, 903
22, 9.93, 912
23, 10.32, 903
24, 10.88, 903
25, 10.24, 915
26, 10.36, 912
27, 9.91, 909
28, 9.87, 921
29, 9.57, 912
30, 9.53, 909
