seed, runtime(s), ecmin
1, 17.66, 1104
2, 16.48, 1101
3, 16.11, 1104
4, 15.65, 1101
5, 15.87, 1092
6, 16.24, 1098
7, 18.76, 1095
8, 16.09, 1104
9, 16.01, 1104
10, 16.64, 1101
11, 16.20, 1095
12, 15.80, 1098
13, 15.64, 1095
14, 16.06, 1098
15, 14.96, 1101
16, 16.89, 1101
17, 15.10, 1092
18, 15.21, 1104
19, 15.52, 1104
20, 15.27, 1098
21, 14.32, 1092
22, 14.95, 1095
23, 14.27, 1104
24, 14.75, 1101
25, 13.88, 1101
26, 14.68, 1098
27, 15.87, 1101
28, 16.55, 1098
29, 14.94, 1101
30, 15.57, 1095
